run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s0.5_ecm0_top_fitness_vc200_sl10_00,0.5,0,top_fitness,200,10,1654239700,400,0,,{},{},"{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_01,0.5,0,top_fitness,200,10,519564556,400,0,,{},{},"{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_02,0.5,0,top_fitness,200,10,3363640312,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_03,0.5,0,top_fitness,200,10,3746591540,400,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_04,0.5,0,top_fitness,200,10,597154218,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",150,1
s0.5_ecm0_top_fitness_vc200_sl10_05,0.5,0,top_fitness,200,10,2840003069,400,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_06,0.5,0,top_fitness,200,10,3437059578,400,1,,"{""0"": 387}","{""0"": ""valley""}","{""3"": 10, ""4"": 10, ""0"": 10, ""2"": 10, ""1"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_03,0.5,1,top_fitness,200,10,3795121732,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_01,0.5,1,top_fitness,200,10,3999235960,400,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_00,0.5,1,top_fitness,200,10,2802372092,400,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_07,0.5,0,top_fitness,200,10,1455119870,400,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_02,0.5,1,top_fitness,200,10,456617161,400,1,,"{""1"": 343}","{""1"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_04,0.5,1,top_fitness,200,10,4124115284,400,1,,"{""0"": 298}","{""0"": ""valley""}","{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_05,0.5,1,top_fitness,200,10,2683555097,400,1,,"{""4"": 391}","{""4"": ""valley""}","{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,1
s0.5_ecm0_top_fitness_vc200_sl10_08,0.5,0,top_fitness,200,10,2619657086,400,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""4"": 10, ""0"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_09,0.5,0,top_fitness,200,10,2746049199,400,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_06,0.5,1,top_fitness,200,10,2436021044,400,0,,{},{},"{""0"": 10, ""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_10,0.5,0,top_fitness,200,10,15864701,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_11,0.5,0,top_fitness,200,10,1202037139,400,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""4"": 10, ""1"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_07,0.5,1,top_fitness,200,10,2847260397,400,1,,"{""0"": 327}","{""0"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_12,0.5,0,top_fitness,200,10,2501022229,400,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_08,0.5,1,top_fitness,200,10,2850642634,400,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_13,0.5,0,top_fitness,200,10,2523584842,400,0,,{},{},"{""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""0"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_10,0.5,1,top_fitness,200,10,3041847452,400,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_14,0.5,0,top_fitness,200,10,1718518017,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_09,0.5,1,top_fitness,200,10,2398627918,400,1,,"{""4"": 373}","{""4"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_12,0.5,1,top_fitness,200,10,3050641335,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_15,0.5,0,top_fitness,200,10,1288131866,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_16,0.5,0,top_fitness,200,10,3219222497,400,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_11,0.5,1,top_fitness,200,10,2907932097,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_13,0.5,1,top_fitness,200,10,2660308068,400,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_17,0.5,0,top_fitness,200,10,1337573619,400,0,,{},{},"{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_18,0.5,0,top_fitness,200,10,359973588,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_14,0.5,1,top_fitness,200,10,4240007392,400,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm0_top_fitness_vc200_sl10_19,0.5,0,top_fitness,200,10,912516671,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_15,0.5,1,top_fitness,200,10,292693018,400,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_16,0.5,1,top_fitness,200,10,3875048321,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_17,0.5,1,top_fitness,200,10,126328559,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_18,0.5,1,top_fitness,200,10,2803249724,400,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",150,0
s0.5_ecm1_top_fitness_vc200_sl10_19,0.5,1,top_fitness,200,10,4096689825,400,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",150,0
