run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm0_random_vc200_sl10_01,1.0,0,random,200,10,3349413387,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm1_top_fitness_vc200_sl10_01,1.0,1,top_fitness,200,10,2054898212,500,1,,"{""2"": 178}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm1_random_vc200_sl10_01,0.5,1,random,200,10,1185485465,500,1,,"{""1"": 390}","{""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm0_top_fitness_vc200_sl10_01,1.5,0,top_fitness,200,10,3893692937,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_00,1.5,1,top_fitness,200,10,636658505,500,1,,"{""1"": 180}","{""1"": ""valley""}","{""2"": 10, ""3"": 10, ""0"": 10, ""4"": 10, ""1"": 10}",,
s1.5_ecm0_random_vc200_sl10_01,1.5,0,random,200,10,61792746,500,0,,{},{},"{""2"": 10, ""0"": 10, ""1"": 10, ""3"": 10, ""4"": 10}",,
s0.25_ecm1_top_fitness_vc200_sl10_02,0.25,1,top_fitness,200,10,2369229353,500,1,,"{""2"": 156}","{""2"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.25_ecm0_top_fitness_vc200_sl10_02,0.25,0,top_fitness,200,10,1822109588,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",,
s0.25_ecm0_random_vc200_sl10_02,0.25,0,random,200,10,2232091565,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_00,1.0,1,random,200,10,4017707384,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_02,0.5,0,top_fitness,200,10,3363640312,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm1_random_vc200_sl10_02,0.25,1,random,200,10,1250236414,500,1,,"{""2"": 392}","{""2"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_02,0.5,1,top_fitness,200,10,456617161,500,1,,"{""2"": 154}","{""2"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm0_random_vc200_sl10_02,0.5,0,random,200,10,2002804101,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_01,1.5,1,top_fitness,200,10,2315686448,500,1,,"{""1"": 232}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm0_top_fitness_vc200_sl10_02,1.0,0,top_fitness,200,10,31739773,500,1,,"{""1"": 221}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_02,1.0,0,random,200,10,3749517255,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_top_fitness_vc200_sl10_02,1.0,1,top_fitness,200,10,2630884489,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm1_random_vc200_sl10_02,0.5,1,random,200,10,2260772534,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm0_top_fitness_vc200_sl10_02,1.5,0,top_fitness,200,10,3597638767,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_01,1.0,1,random,200,10,681803007,500,0,,{},{},"{""2"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10}",,
s1.5_ecm0_random_vc200_sl10_02,1.5,0,random,200,10,514343252,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.25_ecm0_top_fitness_vc200_sl10_03,0.25,0,top_fitness,200,10,2784660454,500,1,,"{""2"": 181}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm1_top_fitness_vc200_sl10_03,0.25,1,top_fitness,200,10,3559291673,500,1,,"{""2"": 163}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.25_ecm0_random_vc200_sl10_03,0.25,0,random,200,10,570214306,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_random_vc200_sl10_00,1.5,1,random,200,10,3061859155,500,1,,"{""1"": 430}","{""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_03,0.5,1,top_fitness,200,10,3795121732,500,1,,"{""3"": 300}","{""3"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_03,0.5,0,top_fitness,200,10,3746591540,500,2,,"{""2"": 169, ""1"": 380}","{""2"": ""valley"", ""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.25_ecm1_random_vc200_sl10_03,0.25,1,random,200,10,694842940,500,1,,"{""4"": 395}","{""4"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_03,0.5,0,random,200,10,108496328,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm0_top_fitness_vc200_sl10_03,1.0,0,top_fitness,200,10,1859246334,500,0,,{},{},"{""2"": 10, ""3"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_02,1.5,1,top_fitness,200,10,3214428036,500,1,,"{""1"": 174}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_03,1.0,0,random,200,10,4292668816,500,0,,{},{},"{""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_02,1.0,1,random,200,10,427322161,500,1,,"{""3"": 438}","{""3"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm1_random_vc200_sl10_03,0.5,1,random,200,10,24324683,500,1,,"{""2"": 428}","{""2"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_top_fitness_vc200_sl10_03,1.0,1,top_fitness,200,10,3347769623,500,1,,"{""1"": 123}","{""1"": ""valley""}","{""2"": 10, ""3"": 10, ""0"": 10, ""4"": 10, ""1"": 10}",,
s1.5_ecm0_top_fitness_vc200_sl10_03,1.5,0,top_fitness,200,10,1110857988,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",,
s1.5_ecm1_random_vc200_sl10_01,1.5,1,random,200,10,114286515,500,0,,{},{},"{""2"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10}",,
s1.5_ecm0_random_vc200_sl10_03,1.5,0,random,200,10,1178279868,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.25_ecm0_top_fitness_vc200_sl10_04,0.25,0,top_fitness,200,10,2716518219,500,1,,"{""2"": 197}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm0_random_vc200_sl10_04,0.25,0,random,200,10,4070263800,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm1_top_fitness_vc200_sl10_04,0.25,1,top_fitness,200,10,913439747,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_04,0.5,0,top_fitness,200,10,597154218,500,1,,"{""2"": 140}","{""2"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm1_random_vc200_sl10_04,0.25,1,random,200,10,162141815,500,1,,"{""1"": 455}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_04,0.5,0,random,200,10,4130667392,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_04,0.5,1,top_fitness,200,10,4124115284,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm0_top_fitness_vc200_sl10_04,1.0,0,top_fitness,200,10,1185278457,500,0,,{},{},"{""0"": 10, ""4"": 10, ""2"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm0_random_vc200_sl10_04,1.0,0,random,200,10,2906694064,500,1,,"{""1"": 457}","{""1"": ""in_situ""}","{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_03,1.5,1,top_fitness,200,10,3818727977,500,1,,"{""1"": 204}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_random_vc200_sl10_03,1.0,1,random,200,10,3235362962,500,2,,"{""1"": 164, ""0"": 466}","{""1"": ""in_situ"", ""0"": ""in_situ""}","{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}",,
s0.5_ecm1_random_vc200_sl10_04,0.5,1,random,200,10,3941796911,500,1,,"{""2"": 377}","{""2"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_top_fitness_vc200_sl10_04,1.0,1,top_fitness,200,10,791103370,500,1,,"{""1"": 264}","{""1"": ""in_situ""}","{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm0_top_fitness_vc200_sl10_04,1.5,0,top_fitness,200,10,1290096738,500,0,,{},{},"{""1"": 10, ""4"": 10, ""2"": 10, ""3"": 10, ""0"": 10}",,
s1.5_ecm0_random_vc200_sl10_04,1.5,0,random,200,10,243655777,500,0,,{},{},"{""2"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10}",,
s0.25_ecm1_top_fitness_vc200_sl10_05,0.25,1,top_fitness,200,10,3440349409,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_random_vc200_sl10_02,1.5,1,random,200,10,3519623447,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s0.25_ecm0_top_fitness_vc200_sl10_05,0.25,0,top_fitness,200,10,72805930,500,1,,"{""2"": 168}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
