run_id,mutation_scalar,use_ecm,valley_reaper,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution
s1.5_ecm0_top_fitness_10,1.5,0,top_fitness,3988636357,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}"
s1.5_ecm1_random_08,1.5,1,random,2196660147,500,0,,{},{},"{""2"": 10, ""3"": 10, ""4"": 10, ""0"": 10, ""1"": 10}"
s1.5_ecm0_random_10,1.5,0,random,560720111,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}"
s0.25_ecm0_top_fitness_11,0.25,0,top_fitness,3934650864,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.25_ecm1_top_fitness_11,0.25,1,top_fitness,2114689979,500,1,,"{""2"": 276}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.25_ecm0_random_11,0.25,0,random,1799537308,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s1.0_ecm1_random_09,1.0,1,random,1720462990,500,1,,"{""4"": 476}","{""4"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}"
s0.5_ecm0_top_fitness_11,0.5,0,top_fitness,92604384,500,1,,"{""2"": 172}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.25_ecm1_random_11,0.25,1,random,2964782165,500,1,,"{""1"": 305}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.5_ecm1_top_fitness_11,0.5,1,top_fitness,2121162257,500,1,,"{""2"": 163}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.5_ecm0_random_11,0.5,0,random,185908082,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s1.5_ecm1_top_fitness_10,1.5,1,top_fitness,2560674274,500,1,,"{""1"": 175}","{""1"": ""valley""}","{""0"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""3"": 10}"
s1.0_ecm0_top_fitness_11,1.0,0,top_fitness,2611093656,500,1,,"{""2"": 240}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s1.0_ecm0_random_11,1.0,0,random,1748116702,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}"
s1.0_ecm1_top_fitness_11,1.0,1,top_fitness,4159320092,500,2,,"{""2"": 180, ""1"": 468}","{""2"": ""valley"", ""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.5_ecm1_random_11,0.5,1,random,1644470308,500,1,,"{""4"": 286}","{""4"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s1.5_ecm0_top_fitness_11,1.5,0,top_fitness,3993599088,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}"
s1.5_ecm1_random_09,1.5,1,random,3581480707,500,1,,"{""1"": 491}","{""1"": ""valley""}","{""0"": 10, ""4"": 10, ""2"": 10, ""3"": 10, ""1"": 10}"
s1.0_ecm1_random_10,1.0,1,random,728439782,500,1,,"{""1"": 240}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}"
s1.5_ecm0_random_11,1.5,0,random,3398695960,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10}"
s0.25_ecm0_top_fitness_12,0.25,0,top_fitness,826005145,500,1,,"{""2"": 209}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.25_ecm1_top_fitness_12,0.25,1,top_fitness,340285752,500,1,,"{""1"": 315}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.25_ecm0_random_12,0.25,0,random,135135850,500,1,,"{""4"": 462}","{""4"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.5_ecm0_top_fitness_12,0.5,0,top_fitness,2358559645,500,1,,"{""2"": 196}","{""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.25_ecm1_random_12,0.25,1,random,2541283817,500,2,,"{""1"": 375, ""2"": 496}","{""1"": ""valley"", ""2"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s0.5_ecm1_top_fitness_12,0.5,1,top_fitness,1663513975,500,1,,"{""1"": 381}","{""1"": ""valley""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s0.5_ecm0_random_12,0.5,0,random,3179758823,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}"
s1.0_ecm0_top_fitness_12,1.0,0,top_fitness,4290173688,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10}"
s1.5_ecm1_top_fitness_11,1.5,1,top_fitness,3742626492,500,1,,"{""1"": 241}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""3"": 10, ""4"": 10, ""1"": 10}"
s1.0_ecm0_random_12,1.0,0,random,1866271265,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}"
s1.5_ecm1_random_10,1.5,1,random,4235316783,500,1,,"{""1"": 314}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""3"": 10, ""4"": 10, ""1"": 10}"
s1.0_ecm1_top_fitness_12,1.0,1,top_fitness,2011432196,500,1,,"{""1"": 322}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}"
s1.5_ecm0_top_fitness_12,1.5,0,top_fitness,3446972135,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10}"
s0.5_ecm1_random_12,0.5,1,random,1252816207,500,1,,"{""1"": 386}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}"
