run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm1_top_fitness_vc200_sl10_05,1.0,1,top_fitness,200,10,3803136540,1000,1,,"{""2"": 655}","{""2"": ""in_situ""}","{""3"": 10, ""4"": 10, ""2"": 10, ""1"": 10, ""0"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_06,1.0,1,top_fitness,200,10,2067144928,1000,1,,"{""2"": 806}","{""2"": ""in_situ""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10}",250,0
s0.5_ecm1_top_fitness_vc200_sl10_09,0.5,1,top_fitness,200,10,2398627918,1000,2,,"{""4"": 476, ""2"": 807}","{""4"": ""valley"", ""2"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s0.5_ecm0_top_fitness_vc200_sl10_10,0.5,0,top_fitness,200,10,15864701,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_07,1.0,1,top_fitness,200,10,867427826,1000,1,,"{""4"": 641}","{""4"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_10,1.0,0,top_fitness,200,10,827647212,1000,2,,"{""4"": 717, ""0"": 723}","{""4"": ""valley"", ""0"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s0.5_ecm0_top_fitness_vc200_sl10_11,0.5,0,top_fitness,200,10,1202037139,1000,1,,"{""3"": 879}","{""3"": ""valley""}","{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_10,0.5,1,top_fitness,200,10,3041847452,1000,2,,"{""4"": 741, ""1"": 902}","{""4"": ""in_situ"", ""1"": ""in_situ""}","{""3"": 10, ""0"": 10, ""4"": 10, ""2"": 10, ""1"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_11,1.0,0,top_fitness,200,10,3838297667,1000,1,,"{""2"": 918}","{""2"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_12,0.5,0,top_fitness,200,10,2501022229,1000,0,,{},{},"{""3"": 10, ""4"": 10, ""2"": 10, ""0"": 10, ""1"": 10}",250,0
s0.5_ecm1_top_fitness_vc200_sl10_11,0.5,1,top_fitness,200,10,2907932097,1000,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",250,1
s1.0_ecm0_top_fitness_vc200_sl10_12,1.0,0,top_fitness,200,10,3362797139,1000,1,,"{""2"": 754}","{""2"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_09,1.0,1,top_fitness,200,10,1531513205,1000,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_08,1.0,1,top_fitness,200,10,3705529109,1000,1,,"{""2"": 610}","{""2"": ""in_situ""}","{""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s0.5_ecm1_top_fitness_vc200_sl10_12,0.5,1,top_fitness,200,10,3050641335,1000,2,,"{""3"": 460, ""2"": 710}","{""3"": ""valley"", ""2"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s0.5_ecm0_top_fitness_vc200_sl10_13,0.5,0,top_fitness,200,10,2523584842,1000,1,,"{""2"": 831}","{""2"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s1.0_ecm0_top_fitness_vc200_sl10_13,1.0,0,top_fitness,200,10,612155240,1000,1,,"{""4"": 846}","{""4"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_10,1.0,1,top_fitness,200,10,4044639482,1000,1,,"{""4"": 764}","{""4"": ""in_situ""}","{""3"": 10, ""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10}",250,1
s0.5_ecm0_top_fitness_vc200_sl10_14,0.5,0,top_fitness,200,10,1718518017,1000,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_11,1.0,1,top_fitness,200,10,2394270540,1000,3,,"{""0"": 427, ""1"": 659, ""4"": 694}","{""0"": ""valley"", ""1"": ""in_situ"", ""4"": ""in_situ""}","{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,0
